station,time,mooring_site_desc,current_speed,current_speed_qc,current_direction,current_direction_qc,temperature,temperature_qc,longitude,latitude,depth
E01,2014-11-15T22:00:00Z,Central Maine Shelf,2.6397,0,74.416,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-15T23:00:00Z,Central Maine Shelf,2.3464,0,192.202,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-16T00:00:00Z,Central Maine Shelf,0.2933,0,261.4672,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-16T01:00:00Z,Central Maine Shelf,1.1732,0,145.4392,0,11.310904,0,-69.355774,43.71517,2.0
E01,2014-11-16T02:00:00Z,Central Maine Shelf,7.6258,0,167.59,0,11.215965,0,-69.355774,43.71517,2.0
E01,2014-11-16T03:00:00Z,Central Maine Shelf,6.1593,0,141.22,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T04:00:00Z,Central Maine Shelf,7.3325,0,161.9644,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T05:00:00Z,Central Maine Shelf,4.1062,0,146.8456,0,11.152662,0,-69.355774,43.71517,2.0
E01,2014-11-16T06:00:00Z,Central Maine Shelf,5.5727,0,321.2392,0,11.152662,0,-69.355774,43.71517,2.0
E01,2014-11-16T07:00:00Z,Central Maine Shelf,1.7598,0,66.3292,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-16T08:00:00Z,Central Maine Shelf,2.6397,0,251.6224,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T09:00:00Z,Central Maine Shelf,3.5196,0,119.7724,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T10:00:00Z,Central Maine Shelf,1.1732,0,88.48,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T11:00:00Z,Central Maine Shelf,3.5196,0,164.7772,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T12:00:00Z,Central Maine Shelf,4.3995,0,60.352,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T13:00:00Z,Central Maine Shelf,2.933,0,137.704,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T14:00:00Z,Central Maine Shelf,5.866,0,126.8044,0,11.152662,0,-69.355774,43.71517,2.0
E01,2014-11-16T15:00:00Z,Central Maine Shelf,4.3995,0,139.1104,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-16T16:00:00Z,Central Maine Shelf,11.4387,0,105.0052,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-16T17:00:00Z,Central Maine Shelf,3.2263,0,54.3748,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-16T18:00:00Z,Central Maine Shelf,4.6928,0,94.4572,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-16T19:00:00Z,Central Maine Shelf,7.9191,0,77.5804,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-16T20:00:00Z,Central Maine Shelf,9.9722,0,88.8316,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-16T21:00:00Z,Central Maine Shelf,2.0531,0,1.6348,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-16T22:00:00Z,Central Maine Shelf,3.5196,0,82.1512,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-16T23:00:00Z,Central Maine Shelf,3.8129,0,126.4528,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-17T00:00:00Z,Central Maine Shelf,6.4526,0,130.3204,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-17T01:00:00Z,Central Maine Shelf,2.0531,0,179.1928,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-17T02:00:00Z,Central Maine Shelf,2.6397,0,108.5212,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-17T03:00:00Z,Central Maine Shelf,4.1062,0,114.1468,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-17T04:00:00Z,Central Maine Shelf,18.1846,0,101.8408,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-17T05:00:00Z,Central Maine Shelf,7.0392,0,95.8636,0,11.121009,0,-69.355774,43.71517,2.0
E01,2014-11-17T06:00:00Z,Central Maine Shelf,5.2794,0,63.5164,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-17T07:00:00Z,Central Maine Shelf,7.6258,0,83.206,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-17T08:00:00Z,Central Maine Shelf,5.2794,0,70.5484,0,11.089353,0,-69.355774,43.71517,2.0
E01,2014-11-17T09:00:00Z,Central Maine Shelf,5.866,0,51.9136,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-17T10:00:00Z,Central Maine Shelf,3.5196,0,95.8636,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-17T11:00:00Z,Central Maine Shelf,1.1732,0,10.4248,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-17T12:00:00Z,Central Maine Shelf,4.1062,0,158.8,0,10.99437,0,-69.355774,43.71517,2.0
E01,2014-11-17T13:00:00Z,Central Maine Shelf,6.4526,0,231.9328,0,10.99437,0,-69.355774,43.71517,2.0
E01,2014-11-17T14:00:00Z,Central Maine Shelf,0.8799,0,208.024,0,10.99437,0,-69.355774,43.71517,2.0
E01,2014-11-17T15:00:00Z,Central Maine Shelf,4.3995,0,268.1476,0,10.962706,0,-69.355774,43.71517,2.0
E01,2014-11-17T16:00:00Z,Central Maine Shelf,4.9861,0,252.6772,0,10.962706,0,-69.355774,43.71517,2.0
E01,2014-11-17T17:00:00Z,Central Maine Shelf,5.866,0,291.7048,0,10.962706,0,-69.355774,43.71517,2.0
E01,2014-11-17T18:00:00Z,Central Maine Shelf,4.1062,0,279.3988,0,10.962706,0,-69.355774,43.71517,2.0
E01,2014-11-17T19:00:00Z,Central Maine Shelf,8.5057,0,276.9376,0,10.99437,0,-69.355774,43.71517,2.0
E01,2014-11-17T20:00:00Z,Central Maine Shelf,7.0392,0,320.8876,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-17T21:00:00Z,Central Maine Shelf,4.6928,0,226.3072,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-17T22:00:00Z,Central Maine Shelf,4.9861,0,317.3716,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-17T23:00:00Z,Central Maine Shelf,3.5196,0,352.4932,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-18T00:00:00Z,Central Maine Shelf,3.8129,0,1.2832,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-18T01:00:00Z,Central Maine Shelf,6.1593,0,78.2836,0,11.0576935,0,-69.355774,43.71517,2.0
E01,2014-11-18T02:00:00Z,Central Maine Shelf,2.0531,0,41.3656,0,11.026033,0,-69.355774,43.71517,2.0
E01,2014-11-18T03:00:00Z,Central Maine Shelf,4.3995,0,71.9548,0,10.99437,0,-69.355774,43.71517,2.0
E01,2014-11-18T04:00:00Z,Central Maine Shelf,2.6397,0,195.0148,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-18T05:00:00Z,Central Maine Shelf,2.3464,0,224.9008,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-18T06:00:00Z,Central Maine Shelf,6.1593,0,160.558,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-18T07:00:00Z,Central Maine Shelf,5.5727,0,159.1516,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-18T08:00:00Z,Central Maine Shelf,6.4526,0,111.334,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-18T09:00:00Z,Central Maine Shelf,4.6928,0,160.558,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-18T10:00:00Z,Central Maine Shelf,0.8799,0,82.8544,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-18T11:00:00Z,Central Maine Shelf,3.8129,0,193.6084,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-18T12:00:00Z,Central Maine Shelf,2.3464,0,115.2016,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-18T13:00:00Z,Central Maine Shelf,10.2655,0,106.7632,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-18T14:00:00Z,Central Maine Shelf,11.732,0,105.3568,0,10.962706,0,-69.355774,43.71517,2.0
E01,2014-11-18T15:00:00Z,Central Maine Shelf,22.8774,0,129.9688,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T16:00:00Z,Central Maine Shelf,19.9444,0,102.1924,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T17:00:00Z,Central Maine Shelf,11.1454,0,106.4116,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T18:00:00Z,Central Maine Shelf,25.2238,0,114.1468,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T19:00:00Z,Central Maine Shelf,5.866,0,121.5304,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T20:00:00Z,Central Maine Shelf,11.732,0,115.5532,0,10.931039,0,-69.355774,43.71517,2.0
E01,2014-11-18T21:00:00Z,Central Maine Shelf,17.598,0,95.8636,0,10.899369,0,-69.355774,43.71517,2.0
E01,2014-11-18T22:00:00Z,Central Maine Shelf,13.1985,0,85.3156,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-18T23:00:00Z,Central Maine Shelf,9.0923,0,114.1468,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T00:00:00Z,Central Maine Shelf,5.5727,0,106.7632,0,10.899369,0,-69.355774,43.71517,2.0
E01,2014-11-19T01:00:00Z,Central Maine Shelf,22.8774,0,129.9688,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T02:00:00Z,Central Maine Shelf,12.6119,0,124.3432,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T03:00:00Z,Central Maine Shelf,13.7851,0,138.4072,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T04:00:00Z,Central Maine Shelf,9.0923,0,101.8408,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T05:00:00Z,Central Maine Shelf,29.33,0,115.5532,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T06:00:00Z,Central Maine Shelf,21.1176,0,98.3248,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T07:00:00Z,Central Maine Shelf,23.464,0,90.5896,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T08:00:00Z,Central Maine Shelf,13.1985,0,60.7036,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T09:00:00Z,Central Maine Shelf,21.1176,0,89.5348,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-19T10:00:00Z,Central Maine Shelf,23.464,0,100.4344,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T11:00:00Z,Central Maine Shelf,8.2124,0,97.27,0,10.899369,0,-69.355774,43.71517,2.0
E01,2014-11-19T12:00:00Z,Central Maine Shelf,11.4387,0,93.754,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T13:00:00Z,Central Maine Shelf,7.6258,0,108.8728,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T14:00:00Z,Central Maine Shelf,7.0392,0,134.5396,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T15:00:00Z,Central Maine Shelf,12.0253,0,152.8228,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-19T16:00:00Z,Central Maine Shelf,12.0253,0,128.2108,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T17:00:00Z,Central Maine Shelf,13.4918,0,143.6812,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T18:00:00Z,Central Maine Shelf,11.4387,0,120.124,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-19T19:00:00Z,Central Maine Shelf,9.9722,0,108.5212,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T20:00:00Z,Central Maine Shelf,8.2124,0,116.2564,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T21:00:00Z,Central Maine Shelf,2.6397,0,9.37,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T22:00:00Z,Central Maine Shelf,4.3995,0,65.9776,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-19T23:00:00Z,Central Maine Shelf,4.3995,0,23.0824,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T00:00:00Z,Central Maine Shelf,7.0392,0,62.11,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T01:00:00Z,Central Maine Shelf,2.3464,0,60.7036,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T02:00:00Z,Central Maine Shelf,2.933,0,114.85,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T03:00:00Z,Central Maine Shelf,10.8521,0,89.1832,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-20T04:00:00Z,Central Maine Shelf,14.0784,0,99.3796,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-20T05:00:00Z,Central Maine Shelf,14.3717,0,97.27,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T06:00:00Z,Central Maine Shelf,12.0253,0,110.6308,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T07:00:00Z,Central Maine Shelf,24.6372,0,106.4116,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T08:00:00Z,Central Maine Shelf,16.1315,0,87.7768,0,10.867698,0,-69.355774,43.71517,2.0
E01,2014-11-20T09:00:00Z,Central Maine Shelf,9.6789,0,85.6672,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T10:00:00Z,Central Maine Shelf,28.1568,0,94.4572,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-20T11:00:00Z,Central Maine Shelf,26.397,0,104.302,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T12:00:00Z,Central Maine Shelf,14.3717,0,128.914,0,10.836023,0,-69.355774,43.71517,2.0
E01,2014-11-20T13:00:00Z,Central Maine Shelf,14.9583,0,124.6948,0,10.804347,0,-69.355774,43.71517,2.0
E01,2014-11-20T14:00:00Z,Central Maine Shelf,17.0114,0,98.3248,0,10.772669,0,-69.355774,43.71517,2.0
E01,2014-11-20T15:00:00Z,Central Maine Shelf,12.9052,0,108.5212,0,10.772669,0,-69.355774,43.71517,2.0
E01,2014-11-20T16:00:00Z,Central Maine Shelf,12.0253,0,114.4984,0,10.772669,0,-69.355774,43.71517,2.0
E01,2014-11-20T17:00:00Z,Central Maine Shelf,12.6119,0,128.914,0,10.740988,0,-69.355774,43.71517,2.0
E01,2014-11-20T18:00:00Z,Central Maine Shelf,12.0253,0,113.092,0,10.740988,0,-69.355774,43.71517,2.0
E01,2014-11-20T19:00:00Z,Central Maine Shelf,13.7851,0,106.06,0,10.709304,0,-69.355774,43.71517,2.0
E01,2014-11-20T20:00:00Z,Central Maine Shelf,11.4387,0,104.6536,0,10.709304,0,-69.355774,43.71517,2.0
E01,2014-11-20T21:00:00Z,Central Maine Shelf,9.9722,0,71.6032,0,10.64593,0,-69.355774,43.71517,2.0
E01,2014-11-20T22:00:00Z,Central Maine Shelf,12.9052,0,75.1192,0,10.64593,0,-69.355774,43.71517,2.0
E01,2014-11-20T23:00:00Z,Central Maine Shelf,14.9583,0,99.3796,0,10.64593,0,-69.355774,43.71517,2.0
E01,2014-11-21T00:00:00Z,Central Maine Shelf,14.9583,0,96.9184,0,10.64593,0,-69.355774,43.71517,2.0
E01,2014-11-21T01:00:00Z,Central Maine Shelf,7.6258,0,129.2656,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T02:00:00Z,Central Maine Shelf,9.0923,0,96.2152,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T03:00:00Z,Central Maine Shelf,17.3047,0,128.914,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T04:00:00Z,Central Maine Shelf,6.7459,0,78.2836,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T05:00:00Z,Central Maine Shelf,17.3047,0,130.3204,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T06:00:00Z,Central Maine Shelf,14.0784,0,119.7724,0,10.677618,0,-69.355774,43.71517,2.0
E01,2014-11-21T07:00:00Z,Central Maine Shelf,14.0784,0,104.302,0,10.614239,0,-69.355774,43.71517,2.0
E01,2014-11-21T08:00:00Z,Central Maine Shelf,14.665,0,102.1924,0,10.614239,0,-69.355774,43.71517,2.0
E01,2014-11-21T09:00:00Z,Central Maine Shelf,12.9052,0,89.1832,0,10.614239,0,-69.355774,43.71517,2.0
E01,2014-11-21T10:00:00Z,Central Maine Shelf,11.1454,0,87.0736,0,10.55085,0,-69.355774,43.71517,2.0
E01,2014-11-21T11:00:00Z,Central Maine Shelf,11.1454,0,84.6124,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-21T12:00:00Z,Central Maine Shelf,12.6119,0,84.964,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-21T13:00:00Z,Central Maine Shelf,10.8521,0,111.6856,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-21T14:00:00Z,Central Maine Shelf,7.0392,0,127.5076,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-21T15:00:00Z,Central Maine Shelf,15.2516,0,117.6628,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-21T16:00:00Z,Central Maine Shelf,15.8382,0,145.0876,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-21T17:00:00Z,Central Maine Shelf,17.8913,0,143.3296,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-21T18:00:00Z,Central Maine Shelf,19.3578,0,147.5488,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-21T19:00:00Z,Central Maine Shelf,17.598,0,149.3068,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-21T20:00:00Z,Central Maine Shelf,10.2655,0,153.8776,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-21T21:00:00Z,Central Maine Shelf,3.2263,0,179.896,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-21T22:00:00Z,Central Maine Shelf,10.2655,0,132.43,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-21T23:00:00Z,Central Maine Shelf,15.5449,0,114.4984,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-22T00:00:00Z,Central Maine Shelf,18.1846,0,96.2152,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-22T01:00:00Z,Central Maine Shelf,11.732,0,89.5348,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-22T02:00:00Z,Central Maine Shelf,14.3717,0,112.3888,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-22T03:00:00Z,Central Maine Shelf,22.2908,0,142.6264,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-22T04:00:00Z,Central Maine Shelf,21.4109,0,128.914,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-22T05:00:00Z,Central Maine Shelf,14.3717,0,147.1972,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-22T06:00:00Z,Central Maine Shelf,12.6119,0,125.398,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-22T07:00:00Z,Central Maine Shelf,11.732,0,127.156,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-22T08:00:00Z,Central Maine Shelf,6.7459,0,103.5988,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-22T09:00:00Z,Central Maine Shelf,10.8521,0,93.0508,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-22T10:00:00Z,Central Maine Shelf,13.7851,0,81.7996,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-22T11:00:00Z,Central Maine Shelf,10.2655,0,60.7036,0,10.55085,0,-69.355774,43.71517,2.0
E01,2014-11-22T12:00:00Z,Central Maine Shelf,10.2655,0,76.8772,0,10.582545,0,-69.355774,43.71517,2.0
E01,2014-11-22T13:00:00Z,Central Maine Shelf,17.0114,0,79.3384,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-22T14:00:00Z,Central Maine Shelf,9.9722,0,75.4708,0,10.360619,0,-69.355774,43.71517,2.0
E01,2014-11-22T15:00:00Z,Central Maine Shelf,5.2794,0,137.3524,0,10.360619,0,-69.355774,43.71517,2.0
E01,2014-11-22T16:00:00Z,Central Maine Shelf,15.5449,0,79.3384,0,10.360619,0,-69.355774,43.71517,2.0
E01,2014-11-22T17:00:00Z,Central Maine Shelf,21.7042,0,86.0188,0,10.360619,0,-69.355774,43.71517,2.0
E01,2014-11-22T18:00:00Z,Central Maine Shelf,23.7573,0,107.818,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-22T19:00:00Z,Central Maine Shelf,14.0784,0,86.0188,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-22T20:00:00Z,Central Maine Shelf,12.0253,0,106.06,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-22T21:00:00Z,Central Maine Shelf,17.598,0,81.0964,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-22T22:00:00Z,Central Maine Shelf,23.7573,0,75.8224,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-22T23:00:00Z,Central Maine Shelf,27.8635,0,81.7996,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-23T00:00:00Z,Central Maine Shelf,35.7826,0,65.9776,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-23T01:00:00Z,Central Maine Shelf,24.0506,0,68.4388,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-23T02:00:00Z,Central Maine Shelf,30.5032,0,85.6672,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-23T03:00:00Z,Central Maine Shelf,22.5841,0,83.206,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-23T04:00:00Z,Central Maine Shelf,20.531,0,80.0416,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-23T05:00:00Z,Central Maine Shelf,19.3578,0,89.8864,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-23T06:00:00Z,Central Maine Shelf,24.9305,0,93.4024,0,10.519152,0,-69.355774,43.71517,2.0
E01,2014-11-23T07:00:00Z,Central Maine Shelf,19.0645,0,97.6216,0,10.233743,0,-69.355774,43.71517,2.0
E01,2014-11-23T08:00:00Z,Central Maine Shelf,5.5727,0,128.5624,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-23T09:00:00Z,Central Maine Shelf,17.8913,0,98.6764,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-23T10:00:00Z,Central Maine Shelf,31.6764,0,78.6352,0,10.170288,0,-69.355774,43.71517,2.0
