station,time,mooring_site_desc,current_speed,current_speed_qc,current_direction,current_direction_qc,temperature,temperature_qc,longitude,latitude,depth
E01,2014-11-23T11:00:00Z,Central Maine Shelf,25.8104,0,88.48,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-23T12:00:00Z,Central Maine Shelf,16.4248,0,30.8176,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-23T13:00:00Z,Central Maine Shelf,15.8382,0,75.1192,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-23T14:00:00Z,Central Maine Shelf,9.6789,0,86.722,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-23T15:00:00Z,Central Maine Shelf,5.866,0,77.2288,0,10.233743,0,-69.355774,43.71517,2.0
E01,2014-11-23T16:00:00Z,Central Maine Shelf,6.7459,0,94.8088,0,10.233743,0,-69.355774,43.71517,2.0
E01,2014-11-23T17:00:00Z,Central Maine Shelf,10.8521,0,118.366,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-23T18:00:00Z,Central Maine Shelf,11.4387,0,139.462,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-23T19:00:00Z,Central Maine Shelf,11.1454,0,110.2792,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-23T20:00:00Z,Central Maine Shelf,6.7459,0,275.5312,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-23T21:00:00Z,Central Maine Shelf,3.2263,0,91.6444,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-23T22:00:00Z,Central Maine Shelf,3.2263,0,111.334,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-23T23:00:00Z,Central Maine Shelf,7.0392,0,141.22,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-24T00:00:00Z,Central Maine Shelf,1.4665,0,73.7128,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-24T01:00:00Z,Central Maine Shelf,2.6397,0,49.4524,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-24T02:00:00Z,Central Maine Shelf,3.8129,0,232.2844,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-24T03:00:00Z,Central Maine Shelf,2.933,0,312.0976,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-24T04:00:00Z,Central Maine Shelf,10.5588,0,120.4756,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-24T05:00:00Z,Central Maine Shelf,2.3464,0,11.4796,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-24T06:00:00Z,Central Maine Shelf,1.7598,0,190.7956,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-24T07:00:00Z,Central Maine Shelf,7.6258,0,150.01,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-24T08:00:00Z,Central Maine Shelf,2.933,0,85.6672,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-24T09:00:00Z,Central Maine Shelf,6.4526,0,114.85,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-24T10:00:00Z,Central Maine Shelf,6.7459,0,91.2928,0,9.916348,0,-69.355774,43.71517,2.0
E01,2014-11-24T11:00:00Z,Central Maine Shelf,10.2655,0,39.256,0,9.852833,0,-69.355774,43.71517,2.0
E01,2014-11-24T12:00:00Z,Central Maine Shelf,7.6258,0,358.1188,0,9.789304,0,-69.355774,43.71517,2.0
E01,2014-11-24T13:00:00Z,Central Maine Shelf,4.6928,0,38.9044,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-24T14:00:00Z,Central Maine Shelf,17.598,0,29.7628,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-24T15:00:00Z,Central Maine Shelf,21.4109,0,16.0504,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-24T16:00:00Z,Central Maine Shelf,12.9052,0,21.3244,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-24T17:00:00Z,Central Maine Shelf,13.4918,0,15.3472,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-24T18:00:00Z,Central Maine Shelf,14.3717,0,12.5344,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-24T19:00:00Z,Central Maine Shelf,16.7181,0,61.4068,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-24T20:00:00Z,Central Maine Shelf,2.6397,0,37.498,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-24T21:00:00Z,Central Maine Shelf,13.7851,0,74.7676,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-24T22:00:00Z,Central Maine Shelf,11.1454,0,52.2652,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-24T23:00:00Z,Central Maine Shelf,19.9444,0,35.74,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-25T00:00:00Z,Central Maine Shelf,24.6372,0,17.8084,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-25T01:00:00Z,Central Maine Shelf,18.7712,0,22.3792,0,10.48745,0,-69.355774,43.71517,2.0
E01,2014-11-25T02:00:00Z,Central Maine Shelf,18.4779,0,17.1052,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T03:00:00Z,Central Maine Shelf,9.3856,0,31.5208,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T04:00:00Z,Central Maine Shelf,4.6928,0,36.4432,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T05:00:00Z,Central Maine Shelf,7.0392,0,69.8452,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T06:00:00Z,Central Maine Shelf,4.1062,0,87.0736,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T07:00:00Z,Central Maine Shelf,2.0531,0,21.676,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T08:00:00Z,Central Maine Shelf,4.9861,0,25.5436,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T09:00:00Z,Central Maine Shelf,4.1062,0,107.1148,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T10:00:00Z,Central Maine Shelf,3.8129,0,100.0828,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T11:00:00Z,Central Maine Shelf,3.5196,0,78.9868,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T12:00:00Z,Central Maine Shelf,9.3856,0,71.2516,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T13:00:00Z,Central Maine Shelf,3.5196,0,31.5208,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T14:00:00Z,Central Maine Shelf,2.0531,0,78.2836,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-25T15:00:00Z,Central Maine Shelf,8.799,0,42.772,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-25T16:00:00Z,Central Maine Shelf,2.933,0,116.608,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-25T17:00:00Z,Central Maine Shelf,6.1593,0,46.9912,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-25T18:00:00Z,Central Maine Shelf,6.1593,0,89.1832,0,10.455747,0,-69.355774,43.71517,2.0
E01,2014-11-25T19:00:00Z,Central Maine Shelf,2.933,0,84.2608,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T20:00:00Z,Central Maine Shelf,8.799,0,118.366,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T21:00:00Z,Central Maine Shelf,5.5727,0,112.3888,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T22:00:00Z,Central Maine Shelf,8.2124,0,86.3704,0,10.42404,0,-69.355774,43.71517,2.0
E01,2014-11-25T23:00:00Z,Central Maine Shelf,13.1985,0,105.0052,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-26T00:00:00Z,Central Maine Shelf,8.799,0,90.238,0,10.39233,0,-69.355774,43.71517,2.0
E01,2014-11-26T01:00:00Z,Central Maine Shelf,10.8521,0,113.092,0,10.360619,0,-69.355774,43.71517,2.0
E01,2014-11-26T02:00:00Z,Central Maine Shelf,4.9861,0,100.786,0,10.297187,0,-69.355774,43.71517,2.0
E01,2014-11-26T03:00:00Z,Central Maine Shelf,4.1062,0,135.5944,0,10.265467,0,-69.355774,43.71517,2.0
E01,2014-11-26T04:00:00Z,Central Maine Shelf,4.6928,0,94.1056,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-26T05:00:00Z,Central Maine Shelf,11.732,0,112.3888,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-26T06:00:00Z,Central Maine Shelf,6.1593,0,128.2108,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-26T07:00:00Z,Central Maine Shelf,16.7181,0,113.092,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-26T08:00:00Z,Central Maine Shelf,10.5588,0,104.302,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-26T09:00:00Z,Central Maine Shelf,8.799,0,102.1924,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-26T10:00:00Z,Central Maine Shelf,22.8774,0,106.7632,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-26T11:00:00Z,Central Maine Shelf,0.8799,0,21.3244,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-26T12:00:00Z,Central Maine Shelf,4.3995,0,107.1148,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-26T13:00:00Z,Central Maine Shelf,4.9861,0,107.4664,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-26T14:00:00Z,Central Maine Shelf,4.9861,0,107.818,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-26T15:00:00Z,Central Maine Shelf,7.0392,0,59.6488,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-26T16:00:00Z,Central Maine Shelf,4.6928,0,44.53,0,10.233743,0,-69.355774,43.71517,2.0
E01,2014-11-26T17:00:00Z,Central Maine Shelf,2.3464,0,121.882,0,10.297187,0,-69.355774,43.71517,2.0
E01,2014-11-26T18:00:00Z,Central Maine Shelf,5.2794,0,191.1472,0,10.328904,0,-69.355774,43.71517,2.0
E01,2014-11-26T19:00:00Z,Central Maine Shelf,6.7459,0,180.9508,0,10.297187,0,-69.355774,43.71517,2.0
E01,2014-11-26T20:00:00Z,Central Maine Shelf,7.6258,0,177.0832,0,10.297187,0,-69.355774,43.71517,2.0
E01,2014-11-26T21:00:00Z,Central Maine Shelf,2.6397,0,183.0604,0,10.265467,0,-69.355774,43.71517,2.0
E01,2014-11-26T22:00:00Z,Central Maine Shelf,15.2516,0,177.0832,0,10.233743,0,-69.355774,43.71517,2.0
E01,2014-11-26T23:00:00Z,Central Maine Shelf,19.0645,0,172.5124,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-27T00:00:00Z,Central Maine Shelf,11.1454,0,164.7772,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-27T01:00:00Z,Central Maine Shelf,14.665,0,196.0696,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T02:00:00Z,Central Maine Shelf,8.2124,0,162.6676,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T03:00:00Z,Central Maine Shelf,10.8521,0,221.3848,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-27T04:00:00Z,Central Maine Shelf,13.4918,0,230.5264,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-27T05:00:00Z,Central Maine Shelf,20.2377,0,194.3116,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-27T06:00:00Z,Central Maine Shelf,26.6903,0,203.1016,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-27T07:00:00Z,Central Maine Shelf,24.9305,0,218.9236,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-27T08:00:00Z,Central Maine Shelf,21.1176,0,215.4076,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-27T09:00:00Z,Central Maine Shelf,29.33,0,211.1884,0,10.202017,0,-69.355774,43.71517,2.0
E01,2014-11-27T10:00:00Z,Central Maine Shelf,18.7712,0,216.814,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T11:00:00Z,Central Maine Shelf,26.1037,0,224.9008,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T12:00:00Z,Central Maine Shelf,20.8243,0,231.9328,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T13:00:00Z,Central Maine Shelf,10.8521,0,247.4032,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T14:00:00Z,Central Maine Shelf,14.665,0,269.554,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T15:00:00Z,Central Maine Shelf,7.9191,0,258.6544,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T16:00:00Z,Central Maine Shelf,4.1062,0,224.9008,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T17:00:00Z,Central Maine Shelf,6.4526,0,314.2072,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T18:00:00Z,Central Maine Shelf,12.6119,0,266.038,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T19:00:00Z,Central Maine Shelf,7.9191,0,263.9284,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T20:00:00Z,Central Maine Shelf,10.5588,0,231.5812,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T21:00:00Z,Central Maine Shelf,6.4526,0,209.0788,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-27T22:00:00Z,Central Maine Shelf,6.7459,0,206.6176,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-27T23:00:00Z,Central Maine Shelf,5.866,0,155.9872,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-28T00:00:00Z,Central Maine Shelf,1.1732,0,170.7544,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-28T01:00:00Z,Central Maine Shelf,3.5196,0,146.8456,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T02:00:00Z,Central Maine Shelf,2.3464,0,34.6852,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-28T03:00:00Z,Central Maine Shelf,11.4387,0,341.9836,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-28T04:00:00Z,Central Maine Shelf,1.7598,0,316.6684,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T05:00:00Z,Central Maine Shelf,5.5727,0,275.8828,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T06:00:00Z,Central Maine Shelf,2.3464,0,278.344,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T07:00:00Z,Central Maine Shelf,9.0923,0,224.1976,0,10.170288,0,-69.355774,43.71517,2.0
E01,2014-11-28T08:00:00Z,Central Maine Shelf,10.5588,0,263.5768,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T09:00:00Z,Central Maine Shelf,8.2124,0,223.4944,0,10.1385565,0,-69.355774,43.71517,2.0
E01,2014-11-28T10:00:00Z,Central Maine Shelf,6.7459,0,225.604,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T11:00:00Z,Central Maine Shelf,2.6397,0,262.522,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T12:00:00Z,Central Maine Shelf,10.8521,0,231.2296,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T13:00:00Z,Central Maine Shelf,6.4526,0,208.3756,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-28T14:00:00Z,Central Maine Shelf,1.1732,0,262.522,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T15:00:00Z,Central Maine Shelf,2.0531,0,129.6172,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T16:00:00Z,Central Maine Shelf,4.6928,0,226.3072,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-28T17:00:00Z,Central Maine Shelf,5.866,0,182.7088,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T18:00:00Z,Central Maine Shelf,5.2794,0,39.6076,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T19:00:00Z,Central Maine Shelf,1.4665,0,312.0976,0,10.106821,0,-69.355774,43.71517,2.0
E01,2014-11-28T20:00:00Z,Central Maine Shelf,7.6258,0,176.38,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-28T21:00:00Z,Central Maine Shelf,14.3717,0,351.0868,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-28T22:00:00Z,Central Maine Shelf,3.2263,0,191.1472,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-28T23:00:00Z,Central Maine Shelf,2.6397,0,178.4896,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-29T00:00:00Z,Central Maine Shelf,8.799,0,192.202,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T01:00:00Z,Central Maine Shelf,6.1593,0,176.38,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-29T02:00:00Z,Central Maine Shelf,4.1062,0,140.1652,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-29T03:00:00Z,Central Maine Shelf,16.1315,0,157.042,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-29T04:00:00Z,Central Maine Shelf,2.0531,0,126.4528,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T05:00:00Z,Central Maine Shelf,1.4665,0,46.288,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T06:00:00Z,Central Maine Shelf,3.8129,0,165.4804,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T07:00:00Z,Central Maine Shelf,3.2263,0,219.9784,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T08:00:00Z,Central Maine Shelf,11.732,0,201.6952,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T09:00:00Z,Central Maine Shelf,7.0392,0,197.1244,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T10:00:00Z,Central Maine Shelf,14.0784,0,210.8368,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T11:00:00Z,Central Maine Shelf,12.9052,0,204.508,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-29T12:00:00Z,Central Maine Shelf,5.866,0,194.3116,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-29T13:00:00Z,Central Maine Shelf,5.2794,0,165.4804,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T14:00:00Z,Central Maine Shelf,4.9861,0,168.6448,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-29T15:00:00Z,Central Maine Shelf,4.9861,0,195.3664,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T16:00:00Z,Central Maine Shelf,8.2124,0,184.1152,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-29T17:00:00Z,Central Maine Shelf,6.1593,0,123.2884,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T18:00:00Z,Central Maine Shelf,1.1732,0,236.152,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T19:00:00Z,Central Maine Shelf,4.9861,0,186.2248,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T20:00:00Z,Central Maine Shelf,1.1732,0,289.9468,0,10.011599,0,-69.355774,43.71517,2.0
E01,2014-11-29T21:00:00Z,Central Maine Shelf,1.1732,0,177.4348,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-29T22:00:00Z,Central Maine Shelf,6.4526,0,212.2432,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-29T23:00:00Z,Central Maine Shelf,1.4665,0,19.918,0,9.916348,0,-69.355774,43.71517,2.0
E01,2014-11-30T00:00:00Z,Central Maine Shelf,0.8799,0,159.8548,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T01:00:00Z,Central Maine Shelf,3.8129,0,146.1424,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T02:00:00Z,Central Maine Shelf,16.7181,0,131.0236,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T03:00:00Z,Central Maine Shelf,4.6928,0,136.6492,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T04:00:00Z,Central Maine Shelf,7.3325,0,100.4344,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T05:00:00Z,Central Maine Shelf,9.0923,0,74.416,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T06:00:00Z,Central Maine Shelf,4.3995,0,81.7996,0,9.948102,0,-69.355774,43.71517,2.0
E01,2014-11-30T07:00:00Z,Central Maine Shelf,3.2263,0,38.2012,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T08:00:00Z,Central Maine Shelf,4.6928,0,78.6352,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T09:00:00Z,Central Maine Shelf,4.1062,0,11.8312,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T10:00:00Z,Central Maine Shelf,7.6258,0,60.7036,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T11:00:00Z,Central Maine Shelf,6.1593,0,78.2836,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T12:00:00Z,Central Maine Shelf,5.5727,0,28.0048,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-30T13:00:00Z,Central Maine Shelf,14.3717,0,68.0872,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-30T14:00:00Z,Central Maine Shelf,16.1315,0,86.0188,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-30T15:00:00Z,Central Maine Shelf,18.7712,0,73.3612,0,9.916348,0,-69.355774,43.71517,2.0
E01,2014-11-30T16:00:00Z,Central Maine Shelf,17.598,0,73.7128,0,9.82107,0,-69.355774,43.71517,2.0
E01,2014-11-30T17:00:00Z,Central Maine Shelf,14.9583,0,73.3612,0,9.82107,0,-69.355774,43.71517,2.0
E01,2014-11-30T18:00:00Z,Central Maine Shelf,21.7042,0,83.9092,0,9.916348,0,-69.355774,43.71517,2.0
E01,2014-11-30T19:00:00Z,Central Maine Shelf,7.9191,0,75.8224,0,9.979852,0,-69.355774,43.71517,2.0
E01,2014-11-30T20:00:00Z,Central Maine Shelf,10.5588,0,82.5028,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-11-30T21:00:00Z,Central Maine Shelf,12.9052,0,76.174,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-30T22:00:00Z,Central Maine Shelf,11.732,0,77.2288,0,10.075084,0,-69.355774,43.71517,2.0
E01,2014-11-30T23:00:00Z,Central Maine Shelf,14.665,0,105.7084,0,10.043343,0,-69.355774,43.71517,2.0
E01,2014-12-01T00:00:00Z,Central Maine Shelf,10.8521,0,102.1924,0,10.043343,0,-69.355774,43.71517,2.0
